Plate format,Incubation,Nuclei - Intensity Nucleus Alexa 488 Mean,Nuclei - Intensity Nucleus Alexa 488 Median,Nuclei - Intensity Nucleus Alexa 568 Mean,Nuclei - Intensity Nucleus Alexa 568 Median,Nuclei - Green nuclei,Nuclei - Red nuclei,Nuclei - Red and Green nuclei,Sample,Samples_order
G10,16 h,516.618,501,385.91,367,1,0,0,DMSO_10%_16h,1
G10,16 h,449.957,409,398.153,381,0,0,0,DMSO_10%_16h,1
G10,16 h,538.0,530,358.644,350,1,0,0,DMSO_10%_16h,1
G10,16 h,519.048,513,514.153,498,1,1,1,DMSO_10%_16h,1
G10,16 h,401.948,393,304.146,295,0,0,0,DMSO_10%_16h,1
G10,16 h,508.912,500,415.031,406,1,0,0,DMSO_10%_16h,1
G10,16 h,509.49,496,511.884,463,1,1,1,DMSO_10%_16h,1
G10,16 h,508.946,505,363.093,356,1,0,0,DMSO_10%_16h,1
G10,16 h,473.208,464,344.884,335,0,0,0,DMSO_10%_16h,1
G10,16 h,461.68,462,355.498,352,0,0,0,DMSO_10%_16h,1
G10,16 h,430.98,423,333.921,327,0,0,0,DMSO_10%_16h,1
G10,16 h,294.608,294,273.293,273,0,0,0,DMSO_10%_16h,1
G10,16 h,380.61,377,324.612,319,0,0,0,DMSO_10%_16h,1
G10,16 h,462.634,456,379.77,374,0,0,0,DMSO_10%_16h,1
G10,16 h,409.274,409,380.555,377,0,0,0,DMSO_10%_16h,1
G10,16 h,460.611,450,389.752,348,0,0,0,DMSO_10%_16h,1
G10,16 h,484.567,462,415.975,382,0,0,0,DMSO_10%_16h,1
G10,16 h,420.598,411,351.222,332,0,0,0,DMSO_10%_16h,1
G10,16 h,430.048,425,347.493,336,0,0,0,DMSO_10%_16h,1
G10,16 h,392.689,392,350.589,342,0,0,0,DMSO_10%_16h,1
G10,16 h,442.06,432,411.846,389,0,0,0,DMSO_10%_16h,1
G10,16 h,451.766,444,404.29,377,0,0,0,DMSO_10%_16h,1
G10,16 h,525.193,506,364.22,354,1,0,0,DMSO_10%_16h,1
G10,16 h,598.824,588,413.652,397,1,0,0,DMSO_10%_16h,1
G10,16 h,522.592,510,401.081,390,1,0,0,DMSO_10%_16h,1
G10,16 h,472.838,464,346.978,336,0,0,0,DMSO_10%_16h,1
G10,16 h,457.54,453,348.864,342,0,0,0,DMSO_10%_16h,1
G10,16 h,393.319,391,298.909,291,0,0,0,DMSO_10%_16h,1
G10,16 h,550.561,542,425.317,386,1,0,0,DMSO_10%_16h,1
G10,16 h,570.553,560,439.032,419,1,0,0,DMSO_10%_16h,1
G10,16 h,533.011,525,361.897,356,1,0,0,DMSO_10%_16h,1
G10,16 h,472.878,462,375.348,366,0,0,0,DMSO_10%_16h,1
G10,16 h,443.327,440,342.867,334,0,0,0,DMSO_10%_16h,1
G10,16 h,538.99,527,376.68,361,1,0,0,DMSO_10%_16h,1
G10,16 h,563.23,554,388.201,386,1,0,0,DMSO_10%_16h,1
G10,16 h,441.257,434,316.418,309,0,0,0,DMSO_10%_16h,1
G10,16 h,480.436,477,366.261,365,0,0,0,DMSO_10%_16h,1
G10,16 h,519.411,503,393.328,373,1,0,0,DMSO_10%_16h,1
G10,16 h,450.924,444,350.769,345,0,0,0,DMSO_10%_16h,1
G10,16 h,371.451,363,352.783,332,0,0,0,DMSO_10%_16h,1
G10,16 h,490.284,480,365.615,357,0,0,0,DMSO_10%_16h,1
G10,16 h,480.013,475,355.602,349,0,0,0,DMSO_10%_16h,1
G10,16 h,533.128,526,412.566,398,1,0,0,DMSO_10%_16h,1
G10,16 h,430.308,428,322.098,311,0,0,0,DMSO_10%_16h,1
G10,16 h,493.442,472,337.494,327,0,0,0,DMSO_10%_16h,1
G10,16 h,18518.5,18528,25390.1,25265,1,1,1,DMSO_10%_16h,1
G10,16 h,504.732,501,336.524,332,1,0,0,DMSO_10%_16h,1
G10,16 h,430.885,427,341.41,337,0,0,0,DMSO_10%_16h,1
G10,16 h,474.654,471,356.631,350,0,0,0,DMSO_10%_16h,1
G10,16 h,472.201,465,355.61,336,0,0,0,DMSO_10%_16h,1
G10,16 h,484.211,479,391.679,380,0,0,0,DMSO_10%_16h,1
G10,16 h,487.864,484,367.026,357,0,0,0,DMSO_10%_16h,1
G10,16 h,539.28,525,539.738,404,1,1,1,DMSO_10%_16h,1
G10,16 h,406.255,400,362.32,348,0,0,0,DMSO_10%_16h,1
G10,16 h,373.196,366,328.932,319,0,0,0,DMSO_10%_16h,1
G10,16 h,697.639,675,453.856,399,1,0,0,DMSO_10%_16h,1
G10,16 h,620.833,608,386.082,371,1,0,0,DMSO_10%_16h,1
G10,16 h,432.131,423,349.784,342,0,0,0,DMSO_10%_16h,1
G10,16 h,499.04,490,390.088,371,0,0,0,DMSO_10%_16h,1
G10,16 h,487.627,475,358.057,329,0,0,0,DMSO_10%_16h,1
G10,16 h,545.371,536,444.56,415,1,0,0,DMSO_10%_16h,1
G10,16 h,449.716,432,381.832,367,0,0,0,DMSO_10%_16h,1
G10,16 h,544.739,531,486.817,453,1,0,0,DMSO_10%_16h,1
G10,16 h,472.341,455,349.027,322,0,0,0,DMSO_10%_16h,1
G10,16 h,397.446,392,345.153,337,0,0,0,DMSO_10%_16h,1
G10,16 h,399.951,391,338.793,327,0,0,0,DMSO_10%_16h,1
G10,16 h,603.129,583,416.297,401,1,0,0,DMSO_10%_16h,1
G10,16 h,583.221,568,422.557,400,1,0,0,DMSO_10%_16h,1
G10,16 h,564.431,514,424.359,381,1,0,0,DMSO_10%_16h,1
G10,16 h,405.72,399,327.95,324,0,0,0,DMSO_10%_16h,1
G10,16 h,566.746,545,405.467,383,1,0,0,DMSO_10%_16h,1
G10,16 h,526.398,516,362.231,336,1,0,0,DMSO_10%_16h,1
G10,16 h,460.213,452,360.581,354,0,0,0,DMSO_10%_16h,1
G10,16 h,345.462,341,312.509,309,0,0,0,DMSO_10%_16h,1
G10,16 h,474.124,468,382.216,373,0,0,0,DMSO_10%_16h,1
G10,16 h,514.471,498,396.029,372,1,0,0,DMSO_10%_16h,1
G10,16 h,653.797,636,437.304,424,1,0,0,DMSO_10%_16h,1
G10,16 h,517.757,506,340.821,333,1,0,0,DMSO_10%_16h,1
G10,16 h,620.516,607,407.286,393,1,0,0,DMSO_10%_16h,1
G10,16 h,543.676,532,424.526,405,1,0,0,DMSO_10%_16h,1
G10,16 h,544.649,540,383.576,374,1,0,0,DMSO_10%_16h,1
G10,16 h,354.962,353,327.478,322,0,0,0,DMSO_10%_16h,1
G10,16 h,474.788,464,397.913,372,0,0,0,DMSO_10%_16h,1
G10,16 h,440.603,427,377.085,367,0,0,0,DMSO_10%_16h,1
G10,16 h,447.654,440,326.351,319,0,0,0,DMSO_10%_16h,1
G10,16 h,65402.0,65535,31512.4,31249,1,1,1,DMSO_10%_16h,1
G10,16 h,483.501,476,353.077,347,0,0,0,DMSO_10%_16h,1
G10,16 h,507.077,499,401.211,385,1,0,0,DMSO_10%_16h,1
G10,16 h,572.142,566,454.691,433,1,0,0,DMSO_10%_16h,1
G10,16 h,420.08,410,366.15,356,0,0,0,DMSO_10%_16h,1
G10,16 h,381.038,370,356.233,340,0,0,0,DMSO_10%_16h,1
G10,16 h,482.229,477,398.238,389,0,0,0,DMSO_10%_16h,1
G10,16 h,463.648,458,531.128,486,0,1,0,DMSO_10%_16h,1
G10,16 h,475.236,452,321.421,316,0,0,0,DMSO_10%_16h,1
G10,16 h,482.593,451,349.9,343,0,0,0,DMSO_10%_16h,1
G10,16 h,480.083,473,398.782,382,0,0,0,DMSO_10%_16h,1
G10,16 h,571.284,572,366.154,366,1,0,0,DMSO_10%_16h,1
G10,16 h,453.261,444,528.172,391,0,1,0,DMSO_10%_16h,1
G10,16 h,403.05,394,342.434,331,0,0,0,DMSO_10%_16h,1
G10,16 h,497.416,491,397.895,387,0,0,0,DMSO_10%_16h,1
G10,16 h,456.101,452,385.866,371,0,0,0,DMSO_10%_16h,1
G10,16 h,339.139,333,302.547,296,0,0,0,DMSO_10%_16h,1
G10,16 h,464.759,448,821.036,517,0,1,0,DMSO_10%_16h,1
G10,16 h,619.437,601,439.831,417,1,0,0,DMSO_10%_16h,1
G10,16 h,602.248,565,414.078,398,1,0,0,DMSO_10%_16h,1
G10,16 h,407.24,401,327.297,313,0,0,0,DMSO_10%_16h,1
G10,16 h,513.404,506,451.515,425,1,0,0,DMSO_10%_16h,1
G10,16 h,435.793,433,414.758,413,0,0,0,DMSO_10%_16h,1
G10,16 h,441.505,432,400.967,380,0,0,0,DMSO_10%_16h,1
G10,16 h,456.864,447,359.135,349,0,0,0,DMSO_10%_16h,1
G10,16 h,520.826,511,369.376,361,1,0,0,DMSO_10%_16h,1
G10,16 h,406.821,399,299.776,291,0,0,0,DMSO_10%_16h,1
G10,16 h,415.469,407,388.511,372,0,0,0,DMSO_10%_16h,1
G10,16 h,405.86,387,359.359,309,0,0,0,DMSO_10%_16h,1
G10,16 h,439.185,433,332.544,326,0,0,0,DMSO_10%_16h,1
G10,16 h,405.601,396,380.879,364,0,0,0,DMSO_10%_16h,1
G10,16 h,500.875,494,383.751,376,1,0,0,DMSO_10%_16h,1
G10,16 h,452.442,443,344.856,339,0,0,0,DMSO_10%_16h,1
G10,16 h,486.087,471,367.634,354,0,0,0,DMSO_10%_16h,1
G10,16 h,518.098,512,405.106,393,1,0,0,DMSO_10%_16h,1
G10,16 h,448.122,442,371.846,364,0,0,0,DMSO_10%_16h,1
G10,16 h,422.122,418,353.967,341,0,0,0,DMSO_10%_16h,1
G10,16 h,455.68,451,387.391,372,0,0,0,DMSO_10%_16h,1
G10,16 h,393.564,392,315.145,312,0,0,0,DMSO_10%_16h,1
G10,16 h,452.601,442,376.692,354,0,0,0,DMSO_10%_16h,1
G10,16 h,433.118,424,385.247,370,0,0,0,DMSO_10%_16h,1
G10,16 h,347.094,341,292.727,281,0,0,0,DMSO_10%_16h,1
G10,16 h,391.408,386,263.772,258,0,0,0,DMSO_10%_16h,1
G10,16 h,364.927,359,331.152,321,0,0,0,DMSO_10%_16h,1
G10,16 h,397.423,395,321.783,319,0,0,0,DMSO_10%_16h,1
G10,16 h,367.047,357,254.235,246,0,0,0,DMSO_10%_16h,1
G10,16 h,401.867,395,354.866,341,0,0,0,DMSO_10%_16h,1
G10,16 h,385.025,380,317.77,303,0,0,0,DMSO_10%_16h,1
G10,16 h,406.605,397,318.939,290,0,0,0,DMSO_10%_16h,1
G10,16 h,379.326,375,285.925,281,0,0,0,DMSO_10%_16h,1
G10,16 h,423.311,411,292.436,284,0,0,0,DMSO_10%_16h,1
G10,16 h,411.723,407,344.227,333,0,0,0,DMSO_10%_16h,1
G10,16 h,364.61,361,295.03,285,0,0,0,DMSO_10%_16h,1
G10,16 h,381.136,372,261.569,257,0,0,0,DMSO_10%_16h,1
G10,16 h,400.182,396,310.896,304,0,0,0,DMSO_10%_16h,1
G10,16 h,451.962,450,329.538,325,0,0,0,DMSO_10%_16h,1
G10,16 h,476.673,467,478.814,426,0,0,0,DMSO_10%_16h,1
G10,16 h,474.464,464,449.064,413,0,0,0,DMSO_10%_16h,1
G10,16 h,426.942,425,343.43,340,0,0,0,DMSO_10%_16h,1
G10,16 h,295.436,293,265.793,262,0,0,0,DMSO_10%_16h,1
G10,16 h,439.974,434,387.281,373,0,0,0,DMSO_10%_16h,1
G10,16 h,443.925,434,322.256,313,0,0,0,DMSO_10%_16h,1
G10,16 h,432.691,409,348.14,342,0,0,0,DMSO_10%_16h,1
G10,16 h,635.949,610,416.113,402,1,0,0,DMSO_10%_16h,1
G10,16 h,573.958,564,375.681,358,1,0,0,DMSO_10%_16h,1
G10,16 h,422.94,416,358.901,287,0,0,0,DMSO_10%_16h,1
G10,16 h,522.739,515,428.471,390,1,0,0,DMSO_10%_16h,1
G10,16 h,580.859,564,467.477,443,1,0,0,DMSO_10%_16h,1
G10,16 h,473.014,464,387.845,364,0,0,0,DMSO_10%_16h,1
G10,16 h,526.211,518,391.78,384,1,0,0,DMSO_10%_16h,1
G10,16 h,635.115,628,470.633,446,1,0,0,DMSO_10%_16h,1
G10,16 h,458.318,456,383.609,347,0,0,0,DMSO_10%_16h,1
G10,16 h,460.967,405,359.552,338,0,0,0,DMSO_10%_16h,1
G10,16 h,521.689,504,396.128,378,1,0,0,DMSO_10%_16h,1
G10,16 h,510.606,505,367.942,359,1,0,0,DMSO_10%_16h,1
G10,16 h,550.917,539,410.317,393,1,0,0,DMSO_10%_16h,1
G10,16 h,487.434,466,685.72,351,0,1,0,DMSO_10%_16h,1
G10,16 h,553.031,540,375.013,363,1,0,0,DMSO_10%_16h,1
G10,16 h,517.298,507,376.727,365,1,0,0,DMSO_10%_16h,1
G10,16 h,423.42,417,331.776,323,0,0,0,DMSO_10%_16h,1
G10,16 h,542.256,531,430.589,403,1,0,0,DMSO_10%_16h,1
G10,16 h,463.472,453,328.616,318,0,0,0,DMSO_10%_16h,1
G10,16 h,530.312,521,384.571,374,1,0,0,DMSO_10%_16h,1
G10,16 h,386.929,380,314.924,301,0,0,0,DMSO_10%_16h,1
G10,16 h,520.742,508,385.369,375,1,0,0,DMSO_10%_16h,1
G10,16 h,563.525,546,403.778,356,1,0,0,DMSO_10%_16h,1
G10,16 h,496.809,491,356.656,351,0,0,0,DMSO_10%_16h,1
G10,16 h,578.297,560,387.115,364,1,0,0,DMSO_10%_16h,1
G10,16 h,464.58,458,314.455,306,0,0,0,DMSO_10%_16h,1
G10,16 h,509.362,492,389.076,372,1,0,0,DMSO_10%_16h,1
G10,16 h,460.432,456,330.177,325,0,0,0,DMSO_10%_16h,1
G10,16 h,459.627,453,356.392,338,0,0,0,DMSO_10%_16h,1
G10,16 h,494.364,485,332.576,324,0,0,0,DMSO_10%_16h,1
G10,16 h,384.516,375,296.487,290,0,0,0,DMSO_10%_16h,1
G10,16 h,474.854,469,363.924,351,0,0,0,DMSO_10%_16h,1
G10,16 h,458.575,458,374.844,363,0,0,0,DMSO_10%_16h,1
G10,16 h,450.854,440,328.721,322,0,0,0,DMSO_10%_16h,1
G10,16 h,658.123,635,431.406,414,1,0,0,DMSO_10%_16h,1
G10,16 h,445.39,434,384.614,362,0,0,0,DMSO_10%_16h,1
G10,16 h,527.819,517,384.124,371,1,0,0,DMSO_10%_16h,1
G10,16 h,432.81,428,341.594,330,0,0,0,DMSO_10%_16h,1
G10,16 h,542.611,507,403.589,380,1,0,0,DMSO_10%_16h,1
G10,16 h,487.428,473,364.164,353,0,0,0,DMSO_10%_16h,1
G10,16 h,375.763,374,303.282,299,0,0,0,DMSO_10%_16h,1
G10,16 h,494.23,480,375.676,361,0,0,0,DMSO_10%_16h,1
G10,16 h,620.257,574,425.242,396,1,0,0,DMSO_10%_16h,1
G10,16 h,468.466,461,466.731,433,0,0,0,DMSO_10%_16h,1
G10,16 h,486.783,477,377.027,363,0,0,0,DMSO_10%_16h,1
G10,16 h,542.509,533,389.591,371,1,0,0,DMSO_10%_16h,1
G10,16 h,431.954,423,352.416,342,0,0,0,DMSO_10%_16h,1
G10,16 h,481.706,474,374.34,363,0,0,0,DMSO_10%_16h,1
G10,16 h,533.304,518,373.001,362,1,0,0,DMSO_10%_16h,1
G10,16 h,460.321,450,327.867,316,0,0,0,DMSO_10%_16h,1
G10,16 h,565.971,559,407.859,393,1,0,0,DMSO_10%_16h,1
G10,16 h,484.241,471,415.5,393,0,0,0,DMSO_10%_16h,1
G10,16 h,534.802,524,379.525,366,1,0,0,DMSO_10%_16h,1
G10,16 h,452.49,439,364.893,348,0,0,0,DMSO_10%_16h,1
G10,16 h,569.108,559,384.956,373,1,0,0,DMSO_10%_16h,1
G10,16 h,449.028,440,353.338,341,0,0,0,DMSO_10%_16h,1
G10,16 h,592.092,576,376.632,360,1,0,0,DMSO_10%_16h,1
G10,16 h,394.052,388,341.214,323,0,0,0,DMSO_10%_16h,1
G10,16 h,526.848,518,378.275,364,1,0,0,DMSO_10%_16h,1
G10,16 h,405.247,401,354.101,344,0,0,0,DMSO_10%_16h,1
G10,16 h,346.969,341,307.413,303,0,0,0,DMSO_10%_16h,1
G10,16 h,512.826,500,372.009,363,1,0,0,DMSO_10%_16h,1
G10,16 h,431.791,423,316.941,306,0,0,0,DMSO_10%_16h,1
G10,16 h,478.704,471,353.188,347,0,0,0,DMSO_10%_16h,1
G10,16 h,386.193,371,324.147,315,0,0,0,DMSO_10%_16h,1
G10,16 h,491.082,482,351.604,343,0,0,0,DMSO_10%_16h,1
G10,16 h,488.567,479,345.8,333,0,0,0,DMSO_10%_16h,1
G10,16 h,514.362,502,380.233,369,1,0,0,DMSO_10%_16h,1
G10,16 h,370.983,361,310.976,303,0,0,0,DMSO_10%_16h,1
G10,16 h,521.338,511,389.269,373,1,0,0,DMSO_10%_16h,1
G10,16 h,362.029,356,271.315,264,0,0,0,DMSO_10%_16h,1
G10,16 h,532.346,522,405.454,388,1,0,0,DMSO_10%_16h,1
G10,16 h,414.844,406,404.109,361,0,0,0,DMSO_10%_16h,1
G10,16 h,531.416,519,399.147,384,1,0,0,DMSO_10%_16h,1
G10,16 h,525.449,512,372.666,360,1,0,0,DMSO_10%_16h,1
G10,16 h,448.591,442,331.183,327,0,0,0,DMSO_10%_16h,1
G10,16 h,428.044,422,310.319,303,0,0,0,DMSO_10%_16h,1
G10,16 h,433.429,428,358.02,347,0,0,0,DMSO_10%_16h,1
G10,16 h,513.395,507,397.707,388,1,0,0,DMSO_10%_16h,1
G10,16 h,353.454,351,314.106,310,0,0,0,DMSO_10%_16h,1
G10,16 h,437.98,428,344.231,333,0,0,0,DMSO_10%_16h,1
G10,16 h,536.487,520,392.496,386,1,0,0,DMSO_10%_16h,1
G10,16 h,488.404,480,356.96,351,0,0,0,DMSO_10%_16h,1
G10,16 h,471.405,462,340.093,332,0,0,0,DMSO_10%_16h,1
G10,16 h,504.998,497,368.319,355,1,0,0,DMSO_10%_16h,1
G10,16 h,428.104,419,313.118,307,0,0,0,DMSO_10%_16h,1
G10,16 h,542.083,531,407.668,392,1,0,0,DMSO_10%_16h,1
G10,16 h,362.686,357,296.335,292,0,0,0,DMSO_10%_16h,1
G10,16 h,487.879,467,385.492,371,0,0,0,DMSO_10%_16h,1
G10,16 h,434.008,415,387.577,339,0,0,0,DMSO_10%_16h,1
G10,16 h,451.281,449,356.88,348,0,0,0,DMSO_10%_16h,1
G10,16 h,499.857,493,363.966,357,0,0,0,DMSO_10%_16h,1
G10,16 h,380.479,376,279.364,276,0,0,0,DMSO_10%_16h,1
G10,16 h,424.31,413,346.398,335,0,0,0,DMSO_10%_16h,1
G10,16 h,407.679,406,328.018,326,0,0,0,DMSO_10%_16h,1
G10,16 h,380.185,375,319.374,306,0,0,0,DMSO_10%_16h,1
G10,16 h,458.444,458,351.548,336,0,0,0,DMSO_10%_16h,1
G10,16 h,423.304,416,257.623,251,0,0,0,DMSO_10%_16h,1
G10,16 h,401.405,397,297.135,292,0,0,0,DMSO_10%_16h,1
G10,16 h,367.097,365,317.392,307,0,0,0,DMSO_10%_16h,1
G10,16 h,412.192,403,334.931,324,0,0,0,DMSO_10%_16h,1
G10,16 h,381.691,383,286.172,286,0,0,0,DMSO_10%_16h,1
G10,16 h,465.959,456,346.749,335,0,0,0,DMSO_10%_16h,1
G10,16 h,375.767,363,264.961,262,0,0,0,DMSO_10%_16h,1
G10,16 h,370.353,367,323.375,313,0,0,0,DMSO_10%_16h,1
G10,16 h,436.323,429,305.051,295,0,0,0,DMSO_10%_16h,1
G10,16 h,554.662,557,392.702,391,1,0,0,DMSO_10%_16h,1
G10,16 h,491.039,479,359.029,342,0,0,0,DMSO_10%_16h,1
G10,16 h,607.657,611,412.122,410,1,0,0,DMSO_10%_16h,1
G10,16 h,505.003,481,394.186,369,1,0,0,DMSO_10%_16h,1
G10,16 h,415.788,409,352.609,340,0,0,0,DMSO_10%_16h,1
G10,16 h,381.704,377,343.58,333,0,0,0,DMSO_10%_16h,1
G10,16 h,357.052,352,250.725,247,0,0,0,DMSO_10%_16h,1
G10,16 h,454.071,437,388.321,367,0,0,0,DMSO_10%_16h,1
G10,16 h,482.819,475,417.211,387,0,0,0,DMSO_10%_16h,1
G10,16 h,510.07,501,365.971,358,1,0,0,DMSO_10%_16h,1
G10,16 h,518.569,508,462.417,366,1,0,0,DMSO_10%_16h,1
G10,16 h,391.006,384,266.851,261,0,0,0,DMSO_10%_16h,1
G10,16 h,665.281,641,425.471,408,1,0,0,DMSO_10%_16h,1
G10,16 h,575.421,571,420.046,392,1,0,0,DMSO_10%_16h,1
G10,16 h,526.901,517,425.572,408,1,0,0,DMSO_10%_16h,1
G10,16 h,451.552,441,299.027,292,0,0,0,DMSO_10%_16h,1
G10,16 h,568.946,561,438.663,404,1,0,0,DMSO_10%_16h,1
G10,16 h,907.067,909,453.116,440,1,0,0,DMSO_10%_16h,1
G10,16 h,514.502,496,340.242,332,1,0,0,DMSO_10%_16h,1
G10,16 h,1587.46,1526,1283.12,1162,1,1,1,DMSO_10%_16h,1
G10,16 h,435.486,432,333.494,327,0,0,0,DMSO_10%_16h,1
G10,16 h,709.088,564,490.405,441,1,0,0,DMSO_10%_16h,1
G10,16 h,3680.7,3777,65292.0,65535,1,1,1,DMSO_10%_16h,1
G10,16 h,809.719,796,386.218,371,1,0,0,DMSO_10%_16h,1
G10,16 h,397.816,392,265.449,264,0,0,0,DMSO_10%_16h,1
G10,16 h,537.433,528,443.204,399,1,0,0,DMSO_10%_16h,1
G10,16 h,637.296,613,489.133,459,1,0,0,DMSO_10%_16h,1
G10,16 h,464.348,450,370.142,364,0,0,0,DMSO_10%_16h,1
G10,16 h,511.522,501,972.69,490,1,1,1,DMSO_10%_16h,1
G10,16 h,519.434,512,375.062,364,1,0,0,DMSO_10%_16h,1
G10,16 h,497.714,484,388.914,371,0,0,0,DMSO_10%_16h,1
G10,16 h,443.92,437,359.534,346,0,0,0,DMSO_10%_16h,1
G10,16 h,611.458,599,445.936,422,1,0,0,DMSO_10%_16h,1
G10,16 h,627.453,609,374.396,363,1,0,0,DMSO_10%_16h,1
G10,16 h,499.753,488,397.143,380,0,0,0,DMSO_10%_16h,1
G10,16 h,549.443,530,460.934,442,1,0,0,DMSO_10%_16h,1
G10,16 h,450.013,443,444.802,417,0,0,0,DMSO_10%_16h,1
G10,16 h,538.983,534,449.87,436,1,0,0,DMSO_10%_16h,1
G10,16 h,546.962,539,434.501,419,1,0,0,DMSO_10%_16h,1
G10,16 h,595.217,581,363.997,355,1,0,0,DMSO_10%_16h,1
G10,16 h,504.315,487,361.824,348,1,0,0,DMSO_10%_16h,1
G10,16 h,587.998,569,465.496,433,1,0,0,DMSO_10%_16h,1
G10,16 h,601.21,567,630.764,467,1,1,1,DMSO_10%_16h,1
G10,16 h,741.122,704,725.593,481,1,1,1,DMSO_10%_16h,1
G10,16 h,477.406,429,479.857,358,0,0,0,DMSO_10%_16h,1
G10,16 h,360.399,353,306.395,302,0,0,0,DMSO_10%_16h,1
G10,16 h,456.641,432,315.706,301,0,0,0,DMSO_10%_16h,1
G10,16 h,442.909,426,354.098,340,0,0,0,DMSO_10%_16h,1
G10,16 h,440.513,428,333.416,324,0,0,0,DMSO_10%_16h,1
G10,16 h,449.381,440,385.364,367,0,0,0,DMSO_10%_16h,1
G10,16 h,389.472,377,276.54,267,0,0,0,DMSO_10%_16h,1
G10,16 h,392.956,390,377.475,358,0,0,0,DMSO_10%_16h,1
G10,16 h,532.302,536,372.078,371,1,0,0,DMSO_10%_16h,1
G10,16 h,476.882,454,355.524,334,0,0,0,DMSO_10%_16h,1
G10,16 h,431.28,425,401.875,376,0,0,0,DMSO_10%_16h,1
G10,16 h,500.008,457,342.433,328,1,0,0,DMSO_10%_16h,1
G10,16 h,407.62,405,349.693,337,0,0,0,DMSO_10%_16h,1
G10,16 h,390.57,381,360.308,345,0,0,0,DMSO_10%_16h,1
G10,16 h,515.152,466,365.93,342,1,0,0,DMSO_10%_16h,1
G10,16 h,451.573,443,354.861,345,0,0,0,DMSO_10%_16h,1
G10,16 h,484.148,473,346.733,335,0,0,0,DMSO_10%_16h,1
G10,16 h,2096.1,630,742.9,449,1,1,1,DMSO_10%_16h,1
G10,16 h,424.751,420,376.008,357,0,0,0,DMSO_10%_16h,1
G10,16 h,534.969,507,353.197,337,1,0,0,DMSO_10%_16h,1
G10,16 h,622.131,613,355.839,349,1,0,0,DMSO_10%_16h,1
G10,16 h,469.756,460,363.882,347,0,0,0,DMSO_10%_16h,1
G10,16 h,58377.8,65535,13320.9,11826,1,1,1,DMSO_10%_16h,1
G10,16 h,521.55,511,464.543,440,1,0,0,DMSO_10%_16h,1
G10,16 h,514.99,508,405.477,392,1,0,0,DMSO_10%_16h,1
G10,16 h,418.346,407,388.091,347,0,0,0,DMSO_10%_16h,1
G10,16 h,415.518,408,280.101,277,0,0,0,DMSO_10%_16h,1
G10,16 h,456.031,454,366.025,363,0,0,0,DMSO_10%_16h,1
G10,16 h,535.994,528,434.957,413,1,0,0,DMSO_10%_16h,1
G10,16 h,524.717,512,451.0,419,1,0,0,DMSO_10%_16h,1
G10,16 h,518.698,503,383.3,367,1,0,0,DMSO_10%_16h,1
G10,16 h,718.894,708,492.252,469,1,0,0,DMSO_10%_16h,1
G10,16 h,631.634,594,512.226,460,1,1,1,DMSO_10%_16h,1
G10,16 h,562.36,491,1198.73,391,1,1,1,DMSO_10%_16h,1
G10,16 h,528.439,523,400.945,393,1,0,0,DMSO_10%_16h,1
G10,16 h,497.753,490,409.016,388,0,0,0,DMSO_10%_16h,1
G10,16 h,448.032,431,348.521,337,0,0,0,DMSO_10%_16h,1
G10,16 h,429.376,419,384.003,304,0,0,0,DMSO_10%_16h,1
G10,16 h,383.143,378,284.044,279,0,0,0,DMSO_10%_16h,1
G10,16 h,488.99,480,395.792,382,0,0,0,DMSO_10%_16h,1
G10,16 h,489.752,478,423.175,413,0,0,0,DMSO_10%_16h,1
G10,16 h,494.149,485,425.053,408,0,0,0,DMSO_10%_16h,1
G10,16 h,384.264,371,269.04,263,0,0,0,DMSO_10%_16h,1
G10,16 h,467.221,458,353.105,343,0,0,0,DMSO_10%_16h,1
G10,16 h,501.374,486,422.551,402,1,0,0,DMSO_10%_16h,1
G10,16 h,525.83,491,713.506,428,1,1,1,DMSO_10%_16h,1
G10,16 h,430.269,372,618.373,281,0,1,0,DMSO_10%_16h,1
G10,16 h,428.864,416,328.689,312,0,0,0,DMSO_10%_16h,1
G10,16 h,472.968,466,424.886,408,0,0,0,DMSO_10%_16h,1
G10,16 h,421.013,412,333.624,323,0,0,0,DMSO_10%_16h,1
G10,16 h,416.737,408,324.747,314,0,0,0,DMSO_10%_16h,1
G10,16 h,507.298,495,428.565,400,1,0,0,DMSO_10%_16h,1
G10,16 h,336.028,329,310.18,300,0,0,0,DMSO_10%_16h,1
G10,16 h,452.758,447,407.431,374,0,0,0,DMSO_10%_16h,1
G10,16 h,447.198,443,374.452,360,0,0,0,DMSO_10%_16h,1
G10,16 h,383.972,379,298.536,295,0,0,0,DMSO_10%_16h,1
G10,16 h,377.611,376,282.576,280,0,0,0,DMSO_10%_16h,1
G10,16 h,424.931,418,323.907,306,0,0,0,DMSO_10%_16h,1
G10,16 h,492.124,481,399.871,385,0,0,0,DMSO_10%_16h,1
G10,16 h,483.057,473,333.316,325,0,0,0,DMSO_10%_16h,1
G10,16 h,454.447,445,360.79,345,0,0,0,DMSO_10%_16h,1
G10,16 h,479.762,467,401.363,383,0,0,0,DMSO_10%_16h,1
G10,16 h,404.387,401,380.489,377,0,0,0,DMSO_10%_16h,1
G10,16 h,524.031,514,428.767,394,1,0,0,DMSO_10%_16h,1
G10,16 h,501.237,491,559.246,445,1,1,1,DMSO_10%_16h,1
