Plate format,Incubation,Nuclei - Intensity Nucleus Alexa 488 Mean,Nuclei - Intensity Nucleus Alexa 488 Median,Nuclei - Intensity Nucleus Alexa 568 Mean,Nuclei - Intensity Nucleus Alexa 568 Median,Nuclei - Green nuclei,Nuclei - Red nuclei,Nuclei - Red and Green nuclei,Sample,Samples_order
B7,30 min,662.634,657,411.355,397,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,610.607,593,427.705,404,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,670.782,649,460.319,438,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,514.583,506,418.95,406,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,528.978,516,409.125,367,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,454.628,445,414.57,400,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,411.445,312,408.508,345,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,466.559,460,419.185,400,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,470.72,462,398.643,384,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,487.215,480,459.688,438,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,394.317,389,399.836,381,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,574.973,569,474.31,444,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,420.866,413,512.922,401,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,461.719,448,708.65,560,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,624.577,589,7543.9,1899,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,557.798,544,1040.28,727,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,577.678,555,539.993,461,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,476.553,460,443.501,392,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,446.668,442,449.47,404,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,372.522,366,429.777,296,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,421.334,420,400.288,382,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,395,393,374.811,363,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,531.28,510,663.233,433,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,555.5,549,450.149,430,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,562.221,536,16446.7,14756,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,494.835,487,514.223,489,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,485.52,478,408.997,396,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,464.158,458,422.515,398,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,468.929,464,357.071,346,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,483.2,472,384.338,357,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,409.58,407,286.137,278,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,644.444,637,557.591,483,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,437.083,433,449.925,438,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,497.902,493,502.11,439,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,45636.4,49276,40633.7,40238,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,461.424,460,444.908,402,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,416.25,412,421.851,381,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,570.418,485,1868.69,634,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,380.958,376,462.798,395,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,449.793,439,429.392,376,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,422.367,417,375.556,355,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,449.36,447,432.502,414,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,366.58,363,348.067,328,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,512.061,488,622.474,473,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,520.493,509,1160.08,599,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,356.369,353,317.994,312,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,64978.2,65535,35179.5,34247,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,1109,518,665.426,366,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,359.128,355,306.985,298,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,287.623,285,386.571,351,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,399.934,397,398.186,377,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,357.67,355,550.773,470,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,408.32,404,399.4,380,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,369.91,365,264.86,255,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,374.808,371,329.331,319,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,461.102,457,479.789,451,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,372.837,372,452.141,431,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,647.439,625,477.425,446,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,403.454,398,366.562,356,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,419.51,416,361.004,352,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,524.366,518,456.443,438,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,420.663,416,373.46,355,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,405.487,401,355.148,340,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,431.066,426,269.134,264,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,470.237,465,359.825,351,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,476.239,471,365.18,355,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,458.262,452,379.938,370,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,533.244,525,466.956,439,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,552.07,538,400.468,382,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,492.026,486,338.377,332,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,491.883,478,3602.29,393,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,482.935,468,435.597,394,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,553.416,548,388.239,378,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,448.123,442,326.816,320,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,611.74,605,413.233,400,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,512.475,506,525.373,508,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,441.179,439,389.913,378,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,626.601,620,389.359,374,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,530.018,527,397.73,389,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,454.496,450,399.57,385,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,604.114,594,402.971,387,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,420.807,411,344.758,331,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,492.244,477,449.838,378,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,437.879,425,466.46,372,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,483.516,477,384.636,375,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,562.584,548,439.246,419,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,347.367,343,333.608,326,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,554.422,543,388.939,376,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,589.094,578,462.531,437,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,603.107,592,476.047,450,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,592.486,566,488.079,423,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,411.726,411,361.898,357,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,557.478,547,469.856,443,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,487.124,473,392.675,379,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,498.015,489,395.176,371,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,584.518,573,563.092,501,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,582.775,572,436.599,389,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,503.839,486,376.212,365,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,516.798,497,430.671,414,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,330.696,329,321.471,313,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,489.566,484,531.737,498,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,435.503,423,519.095,464,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,546.87,532,725.894,436,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,493.457,491,392.438,385,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,441.064,439,345.695,344,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,406.222,398,337.783,328,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,407.178,400,321.127,309,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,496.062,490,366.828,356,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,558.735,535,420.188,397,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,435.186,430,381.32,366,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,1666.95,621,1103.07,422,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,529.64,517,397.079,387,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,535.975,528,405.084,384,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,435.585,431,466.428,442,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,453.47,443,401.23,384,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,487.397,480,377.479,362,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,570.676,560,525.522,498,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,397.882,392,343.899,330,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,483.228,477,403.748,389,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,395.19,385,355.329,338,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,420.584,419,354.893,344,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,533.661,528,407.873,390,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,391.784,386,365.862,350,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,495.815,486,434.421,372,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,394.724,381,348.013,335,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,422.916,413,339.946,319,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,345.704,341,293.271,282,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,340.474,335,293.946,282,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,530.947,517,421.134,411,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,396.472,387,404.404,376,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,486.185,473,370.521,350,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,444.582,441,391.495,376,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,53115.9,63797,5682.88,4859,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,467.672,466,348.877,333,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,487.873,481,331.751,327,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,434.274,432,335.524,332,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,387.565,383,327.861,319,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,439.997,429,312.987,313,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,477.038,465,371.405,352,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,8514.79,8022,64778.3,65535,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,481.07,467,371.595,355,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,474.849,451,548.782,388,0,1,0,Staurosporine_0.1uM_6h,4
B7,30 min,453.411,446,297.419,293,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,386.848,386,297.122,296,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,499.727,362,293.872,264,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,414.176,411,291.329,290,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,2372.26,2343,562.303,552,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,515.63,496,1440.47,775,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,421.974,408,355.691,341,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,354.188,344,281.668,278,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,926.318,477,481.967,394,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,392.968,380,384.506,360,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,438.811,434,407.42,391,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,507.594,497,413.026,391,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,380.737,378,329.22,322,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,514.76,504,349.217,332,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,461.553,454,466.829,451,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,313.476,309,295.831,288,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,417.218,414,339.075,329,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,339.948,335,315.139,309,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,465.105,453,374.532,357,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,385.522,380,341.703,332,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,479.566,471,356.441,348,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,461.692,452,365.44,354,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,511.241,500,373.446,362,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,370.547,365,306.759,300,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,426.562,421,307.706,304,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,539.914,530,513.216,385,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,399.514,390,350.159,335,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,516.806,502,373.174,357,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,391.933,392,348.485,339,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,525.247,517,384.652,367,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,390.851,388,345.69,335,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,517.332,498,422.177,404,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,348.485,342,307.234,297,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,332.446,329,263.189,260,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,313.48,312,270.364,266,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,394.535,391,343.681,338,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,375.488,373,316.292,314,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,469.752,470,374.47,363,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,414.468,410,371.552,357,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,370.206,363,348.946,336,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,655.724,631,467.64,410,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,437.859,433,351.365,341,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,377.001,374,319.536,311,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,428.736,426,342.982,334,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,516.693,505,480.159,381,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,502.24,498,384.094,378,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,410.737,406,383.532,370,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,476.072,471,408.273,394,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,396.776,394,312.253,307,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,529.045,523,400.749,389,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,425.96,422,319.119,316,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,377.382,376,311.085,309,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,482.737,478,368.961,360,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,476.459,467,461.801,386,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,413.444,402,313.605,305,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,451.734,452,422.022,405,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,457.337,449,384.58,371,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,500.395,491,381.517,373,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,461.218,458,373.995,359,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,443.35,440,341.117,335,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,433.371,432,351.225,347,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,378.9,382,303.502,291,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,473.898,471,322.375,321,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,472.892,467,334.722,333,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,687.918,589,419.539,391,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,377.103,373,343.336,333,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,499.509,490,382.012,371,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,530.09,514,1036.82,397,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,48450.5,56334,6654.4,6843,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,481.663,476,364.906,352,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,560.351,542,436.303,408,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,512.249,479,351.953,330,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,485.903,477,406.897,394,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,566.228,544,399.14,376,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,440.525,438,338.072,333,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,561.619,551,386.363,370,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,584.927,527,1537.27,394,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,428.429,421,420.192,408,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,436.161,431,349.707,345,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,589.43,566,451.31,421,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,559.4,552,348.575,341,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,32544.8,32111,36823.8,37823,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,481.889,472,354.682,346,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,484.858,474,370.712,346,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,669.94,675,330.025,326,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,560.655,554,441.03,419,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,532.772,525,350.699,341,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,552.437,514,1071.18,445,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,374.545,371,243.57,241,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,512.676,502,378.773,367,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,623.859,567,1417.36,439,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,532.497,523,422.349,402,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,593.883,580,474.881,443,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,533.681,530,371.608,366,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,546.826,530,392.007,368,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,403.583,399,360.999,353,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,621.608,436,361.329,321,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,461.351,456,383.287,377,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,577.993,565,427.607,405,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,489.975,484,336.881,330,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,538.197,523,365.416,359,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,446.115,443,404.829,387,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,372.577,369,267.808,266,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,420.017,412,348.285,338,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,442.641,436,361.897,355,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,438.06,435,318.387,316,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,356.461,355,290.618,287,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,522.981,517,399.893,381,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,532.351,527,368.465,363,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,469.705,431,314.417,298,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,458.377,449,322.899,316,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,373.163,369,269.392,262,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,419.095,417,359.583,346,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,582.412,572,376.997,371,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,443.392,439,320.089,318,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,520.95,510,850.347,650,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,440.226,436,299.717,295,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,523.856,518,374.36,369,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,495.67,491,352.993,346,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,480.006,471,341.922,335,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,480.155,477,398.746,386,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,517.584,513,413.857,395,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,435.15,429,340.645,332,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,716.548,665,771.697,467,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,506.1,501,374.116,364,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,488.794,483,323.074,314,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,554.962,552,421.384,400,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,488.242,484,346.771,340,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,437.845,436,343.552,339,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,543.474,539,402.296,390,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,534.008,519,385.53,375,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,392.893,390,342.187,336,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,452.413,449,376.007,368,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,444.973,439,315.02,310,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,624.028,605,353.519,349,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,491.03,486,368.007,359,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,393.794,389,352.109,344,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,499.922,496,368.194,365,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,350.498,348,313.723,311,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,408.392,402,303.576,293,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,380.425,380,311.766,308,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,599.308,583,377.252,368,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,442.51,433,317.717,315,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,535.453,527,454.506,432,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,450.659,443,361.851,355,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,498.598,485,355.12,347,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,545.01,533,389.946,371,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,530.265,522,387.757,372,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,409.005,406,318.078,309,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,558.79,531,358.414,344,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,393.975,386,336.35,320,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,436.779,437,348.294,341,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,765.264,523,534.631,444,1,1,1,Staurosporine_0.1uM_6h,4
B7,30 min,399.021,385,349.292,334,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,476.775,467,359.996,347,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,639.52,541,438.382,383,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,427.822,425,362.817,355,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,617.853,608,392.026,385,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,555.348,549,431.963,415,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,505.498,501,419.188,395,1,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,451.569,439,392.651,379,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,357.679,356,319.196,317,0,0,0,Staurosporine_0.1uM_6h,4
B7,30 min,427.743,408,563.89,279,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,429.649,424,433.651,333,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,516.549,506,398.788,387,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,480.13,476,388.98,378,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,1485.05,871,1329.72,744,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,541.808,531,489.724,465,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,519.375,501,551.247,446,1,1,1,Staurosporine_0.1uM_6h,4
B6,30 min,539.14,531,430.323,413,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,482.808,471,462.533,440,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,515.978,512,400.67,387,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,511.153,508,368.715,362,1,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,466.538,456,471.337,432,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,347.45,345,526.957,385,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,397.084,358,588.118,321,0,1,0,Staurosporine_0.1uM_6h,4
B6,30 min,375.552,373,304.908,290,0,0,0,Staurosporine_0.1uM_6h,4
B6,30 min,528.354,512,532.67,485,1,1,1,Staurosporine_0.1uM_6h,4
